ID,Category,years_experience,cert_count,quantified_achievements,structural_completeness_score,word_count,quality_cluster_kmeans,quality_cluster_dbscan
21297828,PUBLIC-RELATIONS,0,1,0,4,253,0,1
26330995,PUBLIC-RELATIONS,0,1,0,6,846,2,3
30642458,PUBLIC-RELATIONS,0,0,0,4,771,0,1
19503224,PUBLIC-RELATIONS,0,6,2,4,1111,2,-1
36107065,PUBLIC-RELATIONS,0,0,0,4,1492,0,1
10554045,PUBLIC-RELATIONS,0,1,2,4,864,0,1
29525715,PUBLIC-RELATIONS,0,1,1,5,1122,2,0
15917885,PUBLIC-RELATIONS,0,0,2,3,408,0,2
12567516,PUBLIC-RELATIONS,0,0,0,5,640,0,0
21478007,PUBLIC-RELATIONS,5,0,1,4,707,0,1
24590489,PUBLIC-RELATIONS,0,0,1,4,1048,0,1
14667659,PUBLIC-RELATIONS,0,1,0,4,601,0,1
19929506,PUBLIC-RELATIONS,0,0,0,6,619,0,3
31220062,PUBLIC-RELATIONS,0,1,0,7,1351,2,4
26173524,PUBLIC-RELATIONS,0,0,0,5,662,0,0
85973397,PUBLIC-RELATIONS,0,0,0,5,630,0,0
18133495,PUBLIC-RELATIONS,0,0,0,5,1369,2,0
14128006,PUBLIC-RELATIONS,0,1,0,3,657,0,2
16620172,PUBLIC-RELATIONS,0,1,8,5,893,2,-1
25001005,PUBLIC-RELATIONS,0,0,0,5,730,0,0
19497420,PUBLIC-RELATIONS,10,3,0,6,1247,2,-1
37375999,PUBLIC-RELATIONS,0,0,0,5,793,0,0
11160414,PUBLIC-RELATIONS,0,0,6,4,901,2,1
85766635,PUBLIC-RELATIONS,0,0,0,3,737,0,2
16226743,PUBLIC-RELATIONS,0,0,1,3,1314,0,2
61319162,PUBLIC-RELATIONS,0,5,0,5,960,2,0
38056161,PUBLIC-RELATIONS,0,1,0,4,664,0,1
65237556,PUBLIC-RELATIONS,0,1,0,4,894,0,1
75329822,PUBLIC-RELATIONS,0,0,0,5,719,0,0
11624880,PUBLIC-RELATIONS,0,0,1,4,815,0,1
31211074,PUBLIC-RELATIONS,0,0,0,5,659,0,0
21669215,PUBLIC-RELATIONS,0,0,1,5,490,0,0
19558834,PUBLIC-RELATIONS,0,0,0,5,631,0,0
53701275,PUBLIC-RELATIONS,0,0,0,5,777,0,0
22455205,PUBLIC-RELATIONS,0,0,0,4,683,0,1
20966771,PUBLIC-RELATIONS,0,0,0,5,592,0,0
19072267,PUBLIC-RELATIONS,0,0,2,4,2623,2,-1
21321598,PUBLIC-RELATIONS,0,1,1,4,506,0,1
11842274,PUBLIC-RELATIONS,0,4,0,5,5190,2,-1
21549195,PUBLIC-RELATIONS,0,0,0,5,805,0,0
36671891,PUBLIC-RELATIONS,0,1,0,6,1283,2,3
51415089,PUBLIC-RELATIONS,0,0,0,5,888,0,0
28531493,PUBLIC-RELATIONS,0,0,0,5,1060,0,0
16103783,PUBLIC-RELATIONS,0,1,0,4,707,0,1
11635137,PUBLIC-RELATIONS,0,1,1,5,654,0,0
13129275,PUBLIC-RELATIONS,0,0,0,4,664,0,1
20470943,PUBLIC-RELATIONS,0,1,2,5,722,2,0
23015611,PUBLIC-RELATIONS,0,1,0,5,807,0,0
34712719,PUBLIC-RELATIONS,0,0,0,5,739,0,0
14910300,PUBLIC-RELATIONS,0,1,0,4,658,0,1
21386255,PUBLIC-RELATIONS,0,1,0,4,800,0,1
88651471,PUBLIC-RELATIONS,0,1,0,5,816,0,0
22861181,PUBLIC-RELATIONS,0,0,0,5,614,0,0
45462344,PUBLIC-RELATIONS,0,0,0,4,827,0,1
24677466,PUBLIC-RELATIONS,0,0,0,5,778,0,0
23602130,PUBLIC-RELATIONS,6,0,0,5,368,0,0
13915715,PUBLIC-RELATIONS,0,0,0,4,591,0,1
13727873,PUBLIC-RELATIONS,2,0,0,5,1454,2,0
93828034,PUBLIC-RELATIONS,20,0,0,4,690,1,1
24491862,PUBLIC-RELATIONS,0,0,1,5,665,0,0
29329075,PUBLIC-RELATIONS,0,3,0,4,718,0,1
33072201,PUBLIC-RELATIONS,0,4,0,5,1939,2,0
23631724,PUBLIC-RELATIONS,0,1,0,4,742,0,1
14611516,PUBLIC-RELATIONS,0,2,0,7,941,2,4
32441790,PUBLIC-RELATIONS,0,0,0,5,481,0,0
12237267,PUBLIC-RELATIONS,0,0,0,6,735,2,3
42332765,PUBLIC-RELATIONS,0,0,0,5,549,0,0
26127853,PUBLIC-RELATIONS,0,0,0,5,1147,0,0
10926726,PUBLIC-RELATIONS,0,0,0,5,716,0,0
14966165,PUBLIC-RELATIONS,0,3,0,6,940,2,3
22754014,PUBLIC-RELATIONS,0,0,2,5,741,0,0
28975482,PUBLIC-RELATIONS,0,0,2,4,731,0,1
21663616,PUBLIC-RELATIONS,0,0,0,3,812,0,2
10873344,PUBLIC-RELATIONS,0,0,0,4,776,0,1
41590605,PUBLIC-RELATIONS,0,0,0,5,1323,2,0
23048999,PUBLIC-RELATIONS,0,0,0,4,652,0,1
74552449,BANKING,0,0,0,4,389,0,1
79041971,BANKING,0,0,3,4,229,0,1
77156708,BANKING,0,0,0,3,899,0,2
24580361,BANKING,0,0,0,3,247,0,2
34953092,BANKING,0,0,1,4,406,0,1
17189156,BANKING,6,0,0,4,780,0,1
19920687,BANKING,0,9,0,6,741,2,3
26579709,BANKING,0,0,1,5,730,0,0
29093426,BANKING,0,0,0,4,1162,0,1
33286293,BANKING,0,0,0,4,553,0,1
29552167,BANKING,0,0,0,4,621,0,1
69243180,BANKING,10,7,0,4,646,1,-1
26987539,BANKING,9,0,2,4,960,1,1
17276884,BANKING,0,0,1,5,830,0,0
22615491,BANKING,0,2,0,5,223,0,0
45167858,BANKING,0,1,1,4,402,0,1
13982572,BANKING,0,0,0,4,590,0,1
3547447,BANKING,0,0,0,4,682,0,1
98965485,BANKING,0,0,0,5,693,0,0
38897568,BANKING,0,1,0,5,715,0,0
12021752,BANKING,0,0,0,4,671,0,1
19149865,BANKING,0,0,3,5,1157,2,0
29839396,BANKING,0,0,1,5,708,0,0
15856762,BANKING,0,2,0,4,1285,0,1
18208580,BANKING,0,3,2,5,758,2,0
17396388,BANKING,0,0,2,5,713,0,0
28419927,BANKING,0,3,2,5,706,2,0
87867370,BANKING,0,3,4,4,1285,2,1
27120528,BANKING,0,1,1,6,778,2,3
70667011,BANKING,0,0,1,4,858,0,1
36302399,BANKING,0,3,1,4,914,0,1
89049979,BANKING,0,6,0,6,1122,2,3
43375498,BANKING,0,3,1,5,1121,2,0
30713796,BANKING,0,0,1,3,726,0,2
18805506,BANKING,12,2,1,5,701,1,0
39247950,BANKING,0,1,2,5,763,2,0
30127072,BANKING,0,2,0,5,633,0,0
11065180,BANKING,0,1,2,5,614,0,0
11637468,BANKING,0,1,1,5,761,0,0
54421668,BANKING,0,2,0,5,1514,2,0
13393401,BANKING,0,1,0,6,804,2,3
71422121,BANKING,4,1,0,5,1344,2,0
18457785,BANKING,0,0,0,5,990,0,0
21856577,BANKING,0,0,0,5,1108,0,0
21645690,BANKING,0,0,1,5,694,0,0
25780596,BANKING,15,3,0,5,956,1,0
34185495,BANKING,0,4,1,4,843,0,1
35483925,BANKING,0,3,1,6,661,2,3
19374660,BANKING,0,3,0,5,615,0,0
34758680,BANKING,0,1,0,5,594,0,0
21297521,BANKING,0,0,0,6,2101,2,-1
23323001,BANKING,0,3,0,6,899,2,3
25080805,BANKING,0,5,0,6,1067,2,3
27606527,BANKING,12,2,0,4,1402,1,-1
33872500,BANKING,0,0,0,4,873,0,1
18172739,BANKING,0,0,0,4,404,0,1
32980197,BANKING,0,0,0,4,733,0,1
11672279,BANKING,0,3,0,3,868,0,2
33135102,BANKING,0,0,0,5,596,0,0
20850529,BANKING,0,0,2,4,850,0,1
34783330,BANKING,0,0,0,6,877,2,3
33370664,BANKING,0,1,0,4,855,0,1
17823436,BANKING,0,1,0,4,1049,0,1
15553584,BANKING,0,2,0,4,344,0,1
39569771,BANKING,0,2,5,8,685,2,-1
11842348,BANKING,0,1,1,5,684,0,0
36905896,BANKING,0,0,0,5,935,0,0
13173522,BANKING,10,0,2,6,952,1,-1
25624652,BANKING,7,2,2,5,703,2,0
11262933,BANKING,0,3,0,4,878,0,1
10909673,BANKING,0,0,0,5,758,0,0
98348532,BANKING,0,0,0,4,1039,0,1
19176318,BANKING,0,0,1,5,1565,2,0
17818707,BANKING,18,0,0,6,806,1,-1
17213671,BANKING,0,3,0,5,675,2,0
31025785,BANKING,0,0,0,4,696,0,1
60489316,BANKING,11,2,0,4,982,1,1
60182829,BANKING,0,1,0,3,834,0,2
21796843,BANKING,0,1,0,5,1284,2,0
65864767,BANKING,0,8,0,5,772,2,0
11773925,BANKING,0,0,2,5,795,0,0
26673507,BANKING,0,3,2,7,669,2,4
72876163,BANKING,0,2,1,6,871,2,3
18824120,BANKING,0,0,3,5,635,0,0
27884470,BANKING,0,0,0,5,910,0,0
64589506,BANKING,0,2,1,5,688,0,0
29406313,BANKING,0,0,8,4,1105,2,-1
16300459,BANKING,0,0,1,5,652,0,0
20992320,BANKING,0,2,0,3,464,0,2
73157997,BANKING,0,0,1,4,817,0,1
28895997,BANKING,0,0,0,4,266,0,1
28051330,BANKING,0,0,1,5,630,0,0
25162378,BANKING,0,0,2,5,721,0,0
99124477,BANKING,7,5,1,6,1725,2,-1
17131084,BANKING,0,0,1,5,722,0,0
19437318,BANKING,0,0,0,4,416,0,1
35564026,BANKING,0,0,0,3,689,0,2
16407619,BANKING,0,2,0,4,675,0,1
10329506,BANKING,0,0,0,5,634,0,0
19911786,BANKING,0,6,0,5,761,2,0
96493528,BANKING,0,0,1,4,1147,0,1
35492909,BANKING,3,0,0,4,704,0,1
25200253,BANKING,0,4,0,5,1032,2,0
68781345,BANKING,0,2,0,7,978,2,4
14391434,BANKING,0,5,0,5,872,2,0
14626780,BANKING,0,3,0,5,750,2,0
28989677,BANKING,5,0,0,5,700,0,0
41651672,BANKING,0,0,2,3,446,0,2
18645964,BANKING,0,0,1,4,615,0,1
18278509,BANKING,0,0,0,4,316,0,1
18369400,BANKING,0,0,0,5,699,0,0
11266906,BANKING,20,2,0,5,938,1,0
31710562,BANKING,0,1,6,4,921,2,1
39142536,BANKING,0,1,0,4,703,0,1
21756639,BANKING,0,0,0,5,675,0,0
31273413,ARTS,0,1,0,4,670,0,1
12386670,ARTS,0,5,0,7,851,2,4
93576192,ARTS,0,0,0,4,453,0,1
15306049,ARTS,0,0,0,4,258,0,1
31114531,ARTS,0,0,0,3,1068,0,2
21060367,ARTS,0,0,2,4,764,0,1
17325147,ARTS,0,3,0,3,702,0,2
23752500,ARTS,0,3,0,5,1004,2,0
20149476,ARTS,15,1,1,4,672,1,1
54100393,ARTS,0,1,0,4,516,0,1
11187796,ARTS,0,2,0,6,267,0,3
39470264,ARTS,0,2,0,5,1158,2,0
12413512,ARTS,0,1,1,4,943,0,1
14879257,ARTS,0,0,0,5,660,0,0
46055835,ARTS,0,1,2,7,643,2,4
33344933,ARTS,0,1,0,3,941,0,2
24983760,ARTS,0,3,0,5,682,2,0
29148871,ARTS,0,6,0,5,1311,2,0
28325193,ARTS,0,1,0,5,714,0,0
15265464,ARTS,0,2,1,7,585,2,4
24349611,ARTS,0,0,0,4,1300,0,1
19508520,ARTS,0,5,0,4,854,0,1
22800977,ARTS,10,5,0,5,840,1,-1
36758947,ARTS,0,0,1,5,902,0,0
11555549,ARTS,11,0,0,4,673,1,1
32318506,ARTS,0,5,0,5,395,2,0
73497035,ARTS,0,0,0,6,659,0,3
12777487,ARTS,0,12,1,6,727,2,-1
36379931,ARTS,0,0,0,4,768,0,1
26069113,ARTS,0,0,0,4,688,0,1
41950126,ARTS,0,0,1,4,869,0,1
20488267,ARTS,0,3,0,5,445,0,0
22593054,ARTS,0,0,1,3,490,0,2
25561640,ARTS,0,0,0,4,672,0,1
43622023,ARTS,0,0,0,4,747,0,1
18319061,ARTS,0,4,0,5,674,2,0
25923361,ARTS,30,3,0,5,950,1,-1
18106533,ARTS,0,0,0,4,1168,0,1
50432401,ARTS,0,0,0,4,626,0,1
19724031,ARTS,0,3,0,5,1252,2,0
28471099,ARTS,25,0,0,4,1134,1,-1
22848179,ARTS,0,0,2,4,639,0,1
37220856,ARTS,0,2,1,6,897,2,3
78107631,ARTS,0,1,0,4,1024,0,1
21867728,ARTS,0,1,1,5,789,0,0
37472265,ARTS,0,0,0,4,782,0,1
17033567,ARTS,0,1,0,5,256,0,0
19671909,ARTS,0,5,0,3,1090,0,2
11995013,ARTS,0,6,0,5,770,2,0
28629430,ARTS,0,0,0,6,1079,2,3
53227466,ARTS,0,4,0,3,889,0,2
26079779,ARTS,0,0,0,4,643,0,1
83338413,ARTS,0,0,0,5,675,0,0
18029935,ARTS,0,3,0,4,572,0,1
16962067,ARTS,10,0,0,6,738,1,5
14150896,ARTS,0,0,0,4,306,0,1
27936502,ARTS,0,1,2,6,952,2,3
65325317,ARTS,0,6,0,5,1480,2,0
30594821,ARTS,0,3,0,3,172,0,2
27164756,ARTS,0,1,3,5,1307,2,0
34146825,ARTS,0,0,0,4,782,0,1
99561379,ARTS,0,0,0,6,1367,2,3
54180474,ARTS,0,0,0,4,675,0,1
37751611,ARTS,12,1,0,6,934,1,5
73030450,ARTS,7,1,0,5,657,0,0
39608848,ARTS,0,0,2,5,692,0,0
16244633,ARTS,10,8,2,6,1507,2,-1
10830646,ARTS,0,9,1,4,1231,2,-1
27024099,ARTS,20,0,0,5,627,1,0
65352424,ARTS,0,1,1,5,662,0,0
28711616,ARTS,0,0,0,4,631,0,1
39064638,ARTS,0,2,0,5,744,0,0
18586076,ARTS,0,0,0,4,984,0,1
13272204,ARTS,0,0,0,4,688,0,1
11360471,ARTS,0,2,0,5,664,0,0
18885767,ARTS,0,0,0,3,844,0,2
20698469,ARTS,0,1,0,4,439,0,1
27715131,ARTS,0,0,2,6,795,2,3
32794700,ARTS,0,1,0,4,480,0,1
23139437,ARTS,0,5,0,4,298,0,1
23917826,ARTS,0,1,0,5,1058,2,0
20148147,ARTS,0,0,0,4,761,0,1
34304175,ARTS,0,2,0,4,615,0,1
26410763,ARTS,0,0,0,4,399,0,1
21809601,ARTS,0,0,0,3,498,0,2
27096796,ARTS,0,0,0,4,235,0,1
25157655,ARTS,0,0,0,4,244,0,1
25926667,ARTS,0,0,1,5,784,0,0
20356750,ARTS,0,1,0,4,346,0,1
24061629,ARTS,0,9,0,6,990,2,-1
17694454,ARTS,0,0,0,6,1325,2,3
99033098,ARTS,0,0,0,4,931,0,1
38115035,ARTS,0,0,0,3,813,0,2
17857644,ARTS,0,1,0,6,791,2,3
12334650,ARTS,0,1,0,4,1190,0,1
36019469,ARTS,0,8,1,3,1127,2,-1
79432080,ARTS,0,4,0,5,1034,2,0
94230796,ARTS,0,1,0,5,1128,2,0
66226673,ARTS,0,0,0,4,372,0,1
83206166,ARTS,0,3,0,5,603,0,0
22182279,ARTS,0,0,0,3,806,0,2
16887936,ARTS,0,0,0,5,947,0,0
14248724,ARTS,0,2,0,3,366,0,2
69458502,AVIATION,2,0,1,4,754,0,1
82738323,AVIATION,0,6,0,3,371,0,2
16833515,AVIATION,0,5,0,6,1384,2,3
11804712,AVIATION,0,2,0,6,1032,2,3
21287405,AVIATION,0,1,0,5,794,0,0
10176815,AVIATION,0,1,1,4,704,0,1
29221006,AVIATION,0,2,0,5,1829,2,0
23761385,AVIATION,0,0,0,6,989,2,3
38355831,AVIATION,0,2,0,4,709,0,1
24773845,AVIATION,0,0,2,4,1208,0,1
17876954,AVIATION,8,0,0,6,929,2,5
36252245,AVIATION,0,0,0,5,943,0,0
32720816,AVIATION,0,1,0,3,743,0,2
36727173,AVIATION,11,4,2,4,680,1,-1
91431878,AVIATION,0,0,0,3,723,0,2
42546558,AVIATION,0,0,1,4,767,0,1
87826037,AVIATION,0,0,0,5,846,0,0
17483843,AVIATION,0,1,1,4,851,0,1
22232367,AVIATION,0,2,1,5,865,2,0
70198580,AVIATION,0,0,0,5,681,0,0
67631413,AVIATION,0,1,0,4,761,0,1
26819872,AVIATION,0,5,2,4,1279,2,1
13234267,AVIATION,0,1,0,4,1264,0,1
26888302,AVIATION,0,1,0,5,988,0,0
13195436,AVIATION,0,1,0,4,837,0,1
81588968,AVIATION,0,0,2,5,1077,2,0
18268860,AVIATION,0,0,0,4,548,0,1
14790629,AVIATION,0,0,0,3,708,0,2
12144825,AVIATION,0,1,0,5,530,0,0
90318913,AVIATION,10,0,0,4,762,1,1
26279402,AVIATION,0,0,0,4,627,0,1
94137171,AVIATION,0,0,0,5,460,0,0
27902692,AVIATION,0,13,0,6,491,2,-1
28186635,AVIATION,0,1,0,6,624,2,3
42641525,AVIATION,32,9,0,4,1334,1,-1
34419403,AVIATION,0,0,0,4,379,0,1
43720116,AVIATION,0,0,0,5,415,0,0
15618327,AVIATION,0,10,0,4,695,2,1
14589288,AVIATION,16,1,1,4,343,1,1
43408471,AVIATION,0,6,0,5,656,2,0
38154903,AVIATION,0,3,0,4,323,0,1
29167286,AVIATION,0,2,0,3,812,0,2
11169163,AVIATION,0,0,3,5,796,2,0
28383893,AVIATION,0,3,0,5,1681,2,0
20026169,AVIATION,0,6,1,5,948,2,0
38047274,AVIATION,0,4,1,4,978,2,1
16449694,AVIATION,0,0,1,4,1208,0,1
11137306,AVIATION,0,2,0,5,790,0,0
19818707,AVIATION,0,0,0,5,641,0,0
17274759,AVIATION,0,3,0,4,626,0,1
19506295,AVIATION,0,2,0,5,825,0,0
50775901,AVIATION,0,0,1,4,884,0,1
22990761,AVIATION,0,2,1,4,821,0,1
10945968,AVIATION,20,1,0,5,790,1,0
12192507,AVIATION,0,2,0,4,232,0,1
24154692,AVIATION,0,4,1,6,750,2,3
23985183,AVIATION,0,2,4,5,808,2,0
29161565,AVIATION,0,3,0,5,436,0,0
11333001,AVIATION,0,4,1,6,783,2,3
25718772,AVIATION,10,4,0,3,644,1,-1
65219288,AVIATION,0,1,1,5,774,0,0
27502951,AVIATION,0,13,0,4,605,2,-1
15823995,AVIATION,0,1,2,6,906,2,3
22650051,AVIATION,0,0,0,3,818,0,2
24668861,AVIATION,0,1,2,4,1525,2,1
42427521,AVIATION,0,1,0,3,1209,0,2
96457008,AVIATION,0,1,0,5,223,0,0
38989376,AVIATION,0,3,0,4,1012,0,1
13405229,AVIATION,0,0,0,3,908,0,2
17686472,AVIATION,0,0,1,4,427,0,1
54232810,AVIATION,0,2,2,4,711,0,1
25719936,AVIATION,5,1,5,5,921,2,-1
68216398,AVIATION,0,1,0,4,627,0,1
17983430,AVIATION,0,0,1,6,660,2,3
92283635,AVIATION,0,1,1,4,708,0,1
11614114,AVIATION,12,4,0,5,589,1,0
61315605,AVIATION,0,2,0,4,780,0,1
16850314,AVIATION,0,3,0,4,681,0,1
11959428,AVIATION,0,3,0,4,195,0,1
10395944,AVIATION,0,2,0,4,523,0,1
10189110,AVIATION,15,8,0,4,1348,1,-1
10567764,AVIATION,0,2,0,4,927,0,1
30148777,AVIATION,0,3,0,5,710,2,0
24544244,AVIATION,0,2,0,5,832,0,0
19284293,AVIATION,20,2,3,3,1186,1,-1
11752500,AVIATION,20,1,4,7,821,1,-1
31536294,AVIATION,0,0,2,4,657,0,1
22442947,AVIATION,0,0,2,4,609,0,1
27512470,AVIATION,0,0,0,5,729,0,0
14874322,AVIATION,0,0,0,4,707,0,1
23464505,AVIATION,0,0,0,4,454,0,1
12504278,AVIATION,0,1,0,5,750,0,0
58048626,AVIATION,0,0,0,4,663,0,1
15684810,AVIATION,0,12,0,5,1331,2,-1
17694572,AVIATION,0,1,0,4,253,0,1
22168194,AVIATION,10,0,0,4,680,1,1
29595906,AVIATION,0,4,0,4,202,0,1
77626587,AVIATION,0,0,0,4,301,0,1
98389424,AVIATION,0,0,0,3,595,0,2
38663892,AVIATION,0,0,0,6,976,2,3
17152392,AVIATION,0,1,0,4,839,0,1
49646155,AVIATION,0,2,1,5,890,2,0
33627938,AVIATION,0,5,0,3,1194,0,2
12904972,AVIATION,0,8,1,5,944,2,0
12239749,AVIATION,0,2,1,5,676,0,0
16279537,AVIATION,0,1,0,5,726,0,0
17008356,AVIATION,0,0,10,4,981,2,-1
28020046,AVIATION,0,0,4,6,877,2,3
25625173,AVIATION,25,1,0,6,1798,1,-1
29534737,AVIATION,0,1,0,5,713,0,0
17655479,AVIATION,0,1,0,4,742,0,1
12043694,AVIATION,0,7,0,5,1042,2,0
99416532,AVIATION,0,3,3,4,752,2,1
24589765,AVIATION,0,0,0,6,902,2,3
31605080,AVIATION,0,0,0,3,241,0,2
21190805,AVIATION,0,0,0,4,683,0,1
37473139,AVIATION,0,3,0,4,681,0,1
